BEGIN_DAY,BEGIN_TIME,END_DAY,END_TIME,STATE,YEAR,MONTH_NAME,CZ_TYPE,CZ_NAME,CZ_TIMEZONE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,LAT,LON,END_LAT,END_LON
16,2052,16,2103,MINNESOTA,2006,September,C,HENNEPIN,CST,0,0,1,0,30M,,2,7,100,45.2,-93.63333,45.23333,-93.51667
16,2103,16,2104,MINNESOTA,2006,September,C,ANOKA,CST,0,0,0,0,50K,,0,1,25,45.25,-93.43333,45.25,-93.43333
25,1100,25,1105,NEW YORK,2006,August,C,NASSAU,EST,0,0,0,0,,,0,0.2,150,40.7,-73.45,40.7,-73.45
15,1630,15,1630,NEBRASKA,2006,September,C,BUFFALO,CST,0,0,0,0,40K,0,0,0.1,25,40.88333,-98.93333,40.88333,-98.93333
17,1935,17,1938,MISSOURI,2006,July,C,SCHUYLER,CST,0,0,0,0,15K,,1,1.1,75,40.48333,-92.5,40.48333,-92.5
22,1706,22,1713,ALABAMA,2006,September,C,MARSHALL,CST,0,0,0,0,90K,,1,3.2,500,34.23333,-86.23333,34.26667,-86.21667
16,1554,16,1555,SOUTH DAKOTA,2006,September,C,MINNEHAHA,CST,0,0,0,0,.01M,,1,0.6,50,43.81667,-96.91667,43.83333,-96.9
24,1201,24,1205,NORTH DAKOTA,2006,August,C,MORTON,CST,0,0,0,0,40K,,0,0.8,50,46.9,-102.03333,46.9,-102.01667
12,1501,12,1503,CONNECTICUT,2006,July,C,FAIRFIELD,EST,0,0,0,0,2M,,1,2,100,41.1,-73.7,41.1,-73.68333
24,1403,24,1410,NORTH DAKOTA,2006,August,C,KIDDER,CST,0,0,0,0,,,0,1,40,46.81667,-99.9,46.81667,-99.9
28,2045,28,2048,OHIO,2006,August,C,PUTNAM,EST,0,0,0,0,15K,10K,1,1,75,40.9,-84.3,40.91667,-84.28333
5,1825,5,1842,MINNESOTA,2006,August,C,ROSEAU,CST,0,0,0,0,,200K,1,10,100,48.58333,-95.55,48.61667,-95.35
9,1652,9,1654,IOWA,2006,July,C,WOODBURY,CST,0,0,0,0,5K,,0,1,100,42.4,-96.18333,42.4,-96.16667
5,1842,5,1845,MINNESOTA,2006,August,C,LAKE OF THE WOODS,CST,0,0,0,0,,50K,1,1,100,48.6,-95.31667,48.6,-95.3
9,1440,9,1440,NEBRASKA,2006,August,C,LINCOLN,CST,0,0,0,0,,,0,0.1,10,41.25,-101.18333,41.25,-101.18333
24,1856,24,1857,SOUTH DAKOTA,2006,August,C,KINGSBURY,CST,0,0,0,0,,,0,0.1,50,44.28333,-97.8,44.28333,-97.8
15,340,15,342,MISSISSIPPI,2006,November,C,JONES,CST-6,0,0,0,0,0.00K,0.00K,1,0.75,150,31.66,-89.24,31.66,-89.24
15,350,15,353,MISSISSIPPI,2006,November,C,LAMAR,CST-6,0,0,0,0,100.00K,0.00K,1,1,70,31.22,-89.34,31.22,-89.34
11,1725,11,1726,OHIO,2006,October,C,PICKAWAY,EST-5,0,0,0,0,60.00K,0.00K,2,0.5,50,39.8,-83.11,39.8,-83.11
14,1232,14,1233,FLORIDA,2006,November,C,MIAMI-DADE,EST-5,0,0,0,0,0.00K,0.00K,0,0.02,20,25.95,-80.12,25.95,-80.12
7,1755,7,1800,FLORIDA,2006,November,C,ORANGE,EST-5,0,0,0,0,40.00K,0.00K,0,0.8,50,28.55,-81.37,28.6,-81.33
15,250,15,252,MISSISSIPPI,2006,November,C,FORREST,CST-6,0,0,0,0,2.00K,0.00K,1,1,100,31.43,-89.31,31.43,-89.31
26,1546,26,1547,KANSAS,2006,October,C,FORD,CST-6,0,0,0,0,0.00K,0.00K,0,0.2,20,37.48,-99.79,37.48,-99.79
26,1555,26,1602,KANSAS,2006,October,C,FORD,CST-6,0,0,0,0,0.00K,0.00K,0,1.5,1760,37.55,-99.81,37.54,-99.82
26,1630,26,1635,KANSAS,2006,October,C,GRANT,CST-6,0,0,0,0,0.00K,0.00K,0,1,20,37.55,-101.41,37.54,-101.42
1,1140,1,1149,PENNSYLVANIA,2006,December,C,WESTMORELAND,EST-5,0,0,0,0,75.00K,0.00K,1,8.87,50,40.3089,-79.5383,40.4,-79.42
25,806,25,814,FLORIDA,2006,December,C,COLUMBIA,EST-5,1,0,0,0,0.00K,0.00K,2,2.74,300,30.11,-82.43,30.14,-82.4
16,1010,16,1011,LOUISIANA,2006,October,C,VERNON,CST-6,0,0,0,0,0.00K,0.00K,0,0.1,10,30.94,-92.94,30.94,-92.94
4,1509,4,1515,IDAHO,2006,October,C,LINCOLN,MST-7,0,0,0,0,1.00K,0.00K,0,0.1,50,42.93,-114.4,42.93,-114.4
16,255,16,256,LOUISIANA,2006,October,C,CAMERON,CST-6,0,0,0,0,0.00K,0.00K,0,0.1,10,29.77,-92.97,29.77,-92.97
16,709,16,711,LOUISIANA,2006,October,C,ACADIA,CST-6,0,0,0,0,0.00K,0.00K,0,0.69,10,30.12,-92.5,30.13,-92.5
16,728,16,730,LOUISIANA,2006,October,C,VERMILION,CST-6,0,0,0,0,50.00K,0.00K,0,0.25,20,30.04,-92.51,30.04,-92.51
16,750,16,753,LOUISIANA,2006,October,C,ACADIA,CST-6,0,0,0,0,150.00K,0.00K,1,0.5,10,30.33,-92.49,30.33,-92.49
16,1839,16,1846,MISSISSIPPI,2006,October,C,HOLMES,CST-6,0,0,0,0,20.00K,0.00K,1,4.91,50,33.02,-90.26,33.08,-90.21
29,1530,29,1531,TEXAS,2006,December,C,CHEROKEE,CST-6,0,0,0,0,50.00K,0.00K,0,0.1,50,32.08,-95.11,32.08,-95.11
16,500,16,505,TEXAS,2006,October,C,JEFFERSON,CST-6,0,0,0,0,300.00K,0.00K,1,2.78,20,30.03,-94.35,30.08,-94.36
15,250,15,300,LOUISIANA,2006,November,C,WASHINGTON,CST-6,0,0,0,0,100.00K,0.00K,1,5.01,75,30.97,-89.95,31,-90.03
14,1610,14,1610,LOUISIANA,2006,November,C,WASHINGTON,CST-6,0,0,0,0,20.00K,0.00K,1,0.5,50,30.99,-90.15,30.99,-90.15
29,1523,29,1530,TEXAS,2006,December,C,BRAZOS,CST-6,3,0,0,0,2.75M,0.00K,1,4.5,200,30.6,-96.33,30.6,-96.33
15,230,15,250,MISSISSIPPI,2006,November,C,LAMAR,CST-6,6,0,0,0,1.50M,0.00K,3,12.02,500,31.35,-89.63,31.42,-89.45
15,318,15,325,MISSISSIPPI,2006,November,C,MARION,CST-6,0,0,0,0,90.00K,0.00K,1,6,440,31.05,-89.84,31.11,-89.78
16,408,16,409,TEXAS,2006,October,C,GALVESTON,CST-6,1,0,0,0,22.00K,0.00K,0,0.1,20,29.35,-95.02,29.35,-95.02
16,1450,16,1455,NEW YORK,2006,November,C,CHEMUNG,EST-5,0,0,0,0,10.00K,0.00K,1,0.5,100,42.18,-76.67,42.18,-76.67
29,1335,29,1340,TEXAS,2006,December,C,ERATH,CST-6,0,0,0,0,15.00K,0.00K,0,4,50,32.2011,-98.2,32.2589,-98.2
29,1545,29,1549,TEXAS,2006,December,C,LEON,CST-6,0,0,0,0,35.00K,0.00K,0,2,50,31.2355,-95.98,31.2645,-95.98
29,1525,29,1545,TEXAS,2006,December,C,HILL,CST-6,0,0,0,0,500.00K,0.00K,2,7.95,587,32.0922,-97.4,32.197,-97.3444
29,1513,29,1516,TEXAS,2006,December,C,PALO PINTO,CST-6,0,0,0,0,7.00K,0.00K,0,2,50,32.8289,-98.1,32.8578,-98.1
29,1320,29,1329,TEXAS,2006,December,C,ERATH,CST-6,0,0,0,0,25.00K,0.00K,1,8,75,32.0122,-98.2,32.1278,-98.2
29,1345,29,1349,TEXAS,2006,December,C,ERATH,CST-6,0,0,0,0,0.00K,0.00K,0,1.41,40,32.2198,-98.1879,32.2402,-98.1879
29,1533,29,1540,TEXAS,2006,December,C,LEON,CST-6,0,0,0,0,5.00K,0.00K,0,5.71,50,31.0811,-96.0603,31.1636,-96.0554
29,1612,29,1616,TEXAS,2006,December,C,LEON,CST-6,0,0,0,0,5.00K,0.00K,0,3.83,50,31.47,-95.9852,31.5211,-96.0101
29,1540,29,1544,TEXAS,2006,December,C,JACK,CST-6,0,0,0,0,0.00K,0.00K,0,1,30,33.42,-98.03,33.4345,-98.03
29,1453,29,1505,TEXAS,2006,December,C,BOSQUE,CST-6,0,0,0,0,400.00K,0.00K,2,7.14,300,31.78,-97.5069,31.8771,-97.4657
29,1412,29,1418,TEXAS,2006,December,C,LIMESTONE,CST-6,0,0,0,0,10.00K,0.00K,0,3.58,35,31.68,-96.551,31.7311,-96.5601
29,1507,29,1509,TEXAS,2006,December,C,BOSQUE,CST-6,0,0,0,0,2.00K,0.00K,0,0.7,50,31.9078,-97.4296,31.9149,-97.4211
29,1930,29,1942,TEXAS,2006,December,C,ANDERSON,CST-6,0,0,0,0,30.00K,0.00K,1,11.26,100,31.7789,-95.63,31.9404,-95.6541
29,1750,29,1755,TEXAS,2006,December,C,ANDERSON,CST-6,0,0,0,0,200.00K,0.00K,1,4,50,31.6682,-95.7261,31.7091,-95.6781
29,1655,29,1703,TEXAS,2006,December,C,ANDERSON,CST-6,0,0,0,0,10.00K,0.00K,0,6.74,50,31.8043,-95.93,31.8996,-95.9059
25,630,25,645,GEORGIA,2006,December,C,BEN HILL,EST-5,0,0,0,0,300.00K,0.00K,1,11.25,100,31.72,-83.182,31.77,-83
27,440,27,442,LOUISIANA,2006,October,C,TANGIPAHOA,CST-6,0,0,0,0,200.00K,0.00K,0,2.47,75,30.86,-90.49,30.89,-90.55
15,1438,15,1443,ALABAMA,2006,November,C,HENRY,CST-6,0,0,0,0,150.00K,0.00K,1,3.61,100,31.3911,-85.33,31.42,-85.2792
22,426,22,427,FLORIDA,2006,October,C,BAY,CST-6,0,0,0,0,75.00K,0.00K,0,0.25,50,30.2834,-85.5364,30.2845,-85.53
15,1153,15,1158,ALABAMA,2006,November,C,COFFEE,CST-6,2,0,0,0,350.00K,0.00K,0,3,150,31.4404,-86.046,31.4711,-86.0101
4,1527,4,1536,IDAHO,2006,October,C,BINGHAM,MST-7,0,0,0,0,0.00K,0.00K,0,2.76,60,43.41,-112.85,43.45,-112.85
4,1536,4,1545,IDAHO,2006,October,C,BUTTE,MST-7,0,0,0,0,0.00K,0.00K,0,0.69,60,43.45,-112.85,43.46,-112.85
16,235,16,237,LOUISIANA,2006,October,C,IBERVILLE,CST-6,1,0,0,0,50.00K,0.00K,1,2.24,40,30.27,-91.23,30.28,-91.26
27,1810,27,1820,FLORIDA,2006,October,C,FRANKLIN,EST-5,0,0,0,0,1.00M,0.00K,1,1.6,125,29.71,-85,29.73,-84.98
15,2345,15,2345,NORTH CAROLINA,2006,November,C,IREDELL,EST-5,1,0,1,0,110.00K,0.00K,1,6,40,35.7523,-80.8177,35.8413,-80.8244
15,1503,15,1504,GEORGIA,2006,November,C,MUSCOGEE,EST-5,0,0,0,0,0.50K,0.00K,0,0.1,150,32.3864,-85.0159,32.3877,-85.0153
15,1253,15,1253,ALABAMA,2006,November,C,BARBOUR,CST-6,0,0,0,0,10.00K,0.00K,0,0.09,50,31.971,-85.5444,31.971,-85.5444
9,1620,9,1625,NEW MEXICO,2006,October,C,LUNA,MST-7,0,0,0,0,0.00K,0.00K,1,1,200,32.22,-107.61,32.23,-107.62
4,1512,4,1517,IDAHO,2006,October,C,LINCOLN,MST-7,0,0,0,0,0.00K,0.00K,0,0.5,70,43.13,-113.91,43.12,-113.93
25,1220,25,1225,FLORIDA,2006,December,C,LAKE,EST-5,0,0,0,0,250.00K,0.00K,0,0.3,50,28.8,-81.87,28.8,-81.87
25,1322,25,1329,FLORIDA,2006,December,C,VOLUSIA,EST-5,5,0,0,0,2.50M,0.00K,2,2.8,50,29.03,-81.3,29.0674,-81.2823
31,1545,31,1546,GEORGIA,2006,December,C,DOOLY,EST-5,1,0,0,0,150.00K,250.00K,2,0.46,50,32.2714,-83.7339,32.2714,-83.7261
15,909,15,912,ALABAMA,2006,November,C,BALDWIN,CST-6,0,0,0,0,100.00K,0.00K,1,1.27,150,30.97,-87.68,30.98,-87.66
15,2251,15,2252,NORTH CAROLINA,2006,November,C,GASTON,EST-5,0,0,0,0,50.00K,0.00K,1,0.1,30,35.25,-81.08,35.25,-81.08
15,1025,15,1035,ALABAMA,2006,November,C,MONTGOMERY,CST-6,6,0,0,0,500.00K,0.00K,2,6.84,250,32.33,-86.24,32.41,-86.09
15,205,15,215,LOUISIANA,2006,November,C,TANGIPAHOA,CST-6,2,0,0,0,250.00K,0.00K,1,2.66,75,30.78,-90.59,30.8,-90.55
15,2315,15,2315,NORTH CAROLINA,2006,November,C,LINCOLN,EST-5,0,0,0,0,0.00K,0.00K,0,0.1,30,35.47,-81.53,35.47,-81.53
30,2140,30,2146,ALABAMA,2006,November,C,HALE,CST-6,0,0,0,0,10.00K,0.00K,0,3.28,25,32.68,-87.65,32.71,-87.62
30,2119,30,2124,ALABAMA,2006,November,C,MARENGO,CST-6,0,0,0,0,500.00K,0.00K,1,3.65,150,32.48,-87.87,32.53,-87.84
15,1212,15,1214,ALABAMA,2006,November,C,COFFEE,CST-6,0,0,0,0,1.50K,0.00K,0,1.06,75,31.61,-85.84,31.62,-85.83
15,457,15,504,MISSISSIPPI,2006,November,C,GREENE,CST-6,0,0,0,0,750.00K,0.00K,1,4.53,300,31.29,-88.75,31.31,-88.68
15,1130,15,1154,ALABAMA,2006,November,C,COVINGTON,CST-6,0,0,0,0,1.00M,0.00K,2,15.81,300,31.2,-86.37,31.39,-86.23
16,300,16,301,TEXAS,2006,October,C,CALHOUN,CST-6,0,0,0,0,10.00K,0.00K,0,1,75,28.66,-96.45,28.67,-96.45
16,641,16,645,NORTH CAROLINA,2006,November,C,PENDER,EST-5,0,0,0,0,70.00K,0.00K,1,5.14,100,34.36,-78.21,34.43,-78.19
15,1102,15,1106,ALABAMA,2006,November,C,ELMORE,CST-6,0,0,0,0,30.00K,0.00K,1,5.24,100,32.62,-85.98,32.69,-85.94
15,544,15,555,ALABAMA,2006,November,C,WASHINGTON,CST-6,0,0,0,0,750.00K,0.00K,1,7.79,300,31.49,-88.29,31.56,-88.2
16,158,16,158,LOUISIANA,2006,October,C,LAFOURCHE,CST-6,3,0,0,0,40.00K,0.00K,1,0.75,40,29.25,-90.22,29.25,-90.22
14,730,14,735,ARIZONA,2006,October,C,COCONINO,MST-7,0,0,0,0,0.00K,0.00K,1,9.27,200,35.07,-111.83,35.2,-111.84
7,1855,7,1855,FLORIDA,2006,October,C,ORANGE,EST-5,0,0,0,0,70.00K,0.00K,0,0.1,30,28.67,-81.5,28.67,-81.5
26,1505,26,1512,KANSAS,2006,October,C,GRAY,CST-6,0,0,0,0,0.00K,0.00K,0,1.3,30,37.47,-100.62,37.45,-100.64
29,1834,29,1838,TEXAS,2006,December,C,HENDERSON,CST-6,0,0,0,0,2.00M,0.00K,1,3,100,32.0655,-95.58,32.1089,-95.58
27,1331,27,1332,FLORIDA,2006,October,C,BAY,CST-6,0,0,0,0,5.00K,0.00K,0,0.75,30,30.27,-85.93,30.27,-85.94
11,1749,11,1755,OHIO,2006,October,C,FRANKLIN,EST-5,0,0,0,0,50.00M,0.00K,2,0.5,150,40.09,-82.79,40.09,-82.79
4,1536,4,1542,IDAHO,2006,October,C,BLAINE,MST-7,0,0,0,0,0.00K,0.00K,0,1,70,43.23,-114.07,43.24,-114.07
15,910,15,910,FLORIDA,2007,April,C,ST. JOHNS,EST-5,0,0,0,0,,,1,0.2,50,29.72,-81.24,29.72,-81.24
24,1258,24,1300,FLORIDA,2007,June,C,MONROE,EST-5,0,0,0,0,2.50K,0.00K,0,0.57,30,24.7028,-81.0874,24.7,-81.0959
13,1747,13,1800,SOUTH CAROLINA,2007,February,C,MCCORMICK,EST-5,0,0,0,0,4.00K,0.00K,1,16,200,33.65,-82.17,33.8136,-81.9733
13,1755,13,1815,SOUTH CAROLINA,2007,February,C,EDGEFIELD,EST-5,0,0,0,0,0.00K,15.00K,1,15.33,60,33.7136,-82.1128,33.8667,-81.92
4,1730,4,1740,INDIANA,2007,June,C,CLAY,EST-5,0,0,0,0,50.00K,,0,2.5,200,39.4,-87.1,39.4,-87.1
13,1927,13,1937,SOUTH CAROLINA,2007,February,C,BAMBERG,EST-5,0,0,0,0,0.00K,0.00K,0,2.01,40,33.1391,-81.1312,33.1523,-81.1002
14,1618,14,1618,MINNESOTA,2007,June,C,CLEARWATER,CST-6,0,0,0,0,0.00K,0.00K,0,0.2,25,47.67,-95.4,47.67,-95.4
14,1655,14,1655,MINNESOTA,2007,June,C,BELTRAMI,CST-6,0,0,0,0,0.00K,0.00K,0,0.2,25,47.88,-95.02,47.88,-95.02
20,2102,20,2135,NEBRASKA,2007,April,C,DAWSON,CST-6,9,0,0,0,2.50M,50.00K,2,11.94,1320,40.87,-100.21,41.04,-100.17
15,711,15,717,SOUTH CAROLINA,2007,April,C,BAMBERG,EST-5,0,0,0,0,0.00K,0.00K,0,4.16,50,33.07,-81,33.12,-80.96
6,1800,6,1810,FLORIDA,2007,May,C,BROWARD,EST-5,0,0,0,0,0.00K,0.00K,0,1.86,75,26.11,-80.55,26.09,-80.53
28,1915,28,1918,TEXAS,2007,March,C,DONLEY,CST-6,0,0,0,0,,,0,1,50,35.087,-100.675,35.17,-100.6547
23,1910,23,1935,KANSAS,2007,April,C,CLARK,CST-6,0,0,0,0,0.00K,0.00K,1,7.8,150,37.1159,-99.5587,37.2255,-99.5879
23,2214,23,2240,KANSAS,2007,February,C,FORD,CST-6,0,0,0,0,225.00K,0.00K,1,16.9,100,37.475,-100.2505,37.696,-100.119
15,739,15,740,TEXAS,2007,December,C,TYLER,CST-6,0,0,0,0,12.00K,0.00K,0,0.25,50,30.6101,-94.411,30.6128,-94.4082
28,1355,28,1400,FLORIDA,2007,February,C,BROWARD,EST-5,0,0,0,0,10.00K,0.00K,0,2.17,100,26.2,-80.22,26.17,-80.21
23,1937,23,1941,KANSAS,2007,April,C,COMANCHE,CST-6,0,0,0,0,0.00K,0.00K,0,1.63,50,37.2151,-99.5219,37.2387,-99.5225
14,1041,14,1042,MISSISSIPPI,2007,April,C,FORREST,CST-6,0,0,0,0,200.00K,0.00K,1,0.5,50,31.3223,-89.1918,31.3196,-89.184
25,1224,25,1226,CALIFORNIA,2007,February,C,SACRAMENTO,PST-8,0,0,0,0,2.00K,0.00K,0,1,5,38.3911,-121.37,38.4055,-121.37
24,1914,24,1919,LOUISIANA,2007,February,C,CONCORDIA,CST-6,0,0,0,0,400.00K,0.00K,2,3.33,300,31.62,-91.834,31.6467,-91.787
4,1545,4,1552,LOUISIANA,2007,January,C,IBERIA,CST-6,15,0,2,0,1.50M,0.00K,1,15.07,100,29.919,-91.798,30.05,-91.73
5,40,5,42,MISSISSIPPI,2007,January,C,STONE,CST-6,0,0,0,0,50.00K,0.00K,0,0.36,50,30.85,-89.13,30.85,-89.13
24,1644,24,1646,ARKANSAS,2007,February,C,ASHLEY,CST-6,0,0,0,0,0.00K,0.00K,0,1,50,33.15,-91.95,33.17,-91.9401
24,1805,24,1814,MISSISSIPPI,2007,February,C,SUNFLOWER,CST-6,0,0,0,0,650.00K,0.00K,1,12,150,33.3887,-90.7235,33.5113,-90.5765
13,413,13,416,MISSISSIPPI,2007,February,C,JEFFERSON DAVIS,CST-6,0,0,0,0,5.00K,0.00K,0,3,75,31.4182,-89.8459,31.4489,-89.8099
1,1158,1,1205,MISSISSIPPI,2007,March,C,YAZOO,CST-6,0,0,0,0,90.00K,0.00K,1,6.47,100,32.7993,-90.2335,32.8634,-90.1523
1,950,1,951,LOUISIANA,2007,March,C,CATAHOULA,CST-6,0,0,0,0,0.00K,0.00K,0,0.5,50,31.5289,-91.91,31.5289,-91.91
1,428,1,430,ARKANSAS,2007,March,C,CARROLL,CST-6,0,0,0,0,10.00K,0.00K,0,2,50,36.4193,-93.3919,36.4279,-93.3636
13,10,13,15,LOUISIANA,2007,February,C,LAFAYETTE,CST-6,0,0,0,0,250.00K,0.00K,1,2.16,50,30.11,-92.02,30.14,-92.01
15,1100,15,1103,FLORIDA,2007,April,C,POLK,EST-5,0,0,0,0,250.00K,0.00K,0,2,300,28.0089,-81.6503,28.02,-81.62
23,1906,23,1908,TEXAS,2007,April,C,VAL VERDE,CST-6,0,0,0,0,0.00K,0.00K,0,0.2,20,29.3122,-100.9,29.3122,-100.9
10,1815,10,1815,MICHIGAN,2007,July,C,ANTRIM,EST-5,0,0,0,0,4.00K,0.00K,0,0.1,40,44.8666,-85.2778,44.8666,-85.2778
3,1757,3,1757,ARKANSAS,2007,April,C,CRAIGHEAD,CST-6,0,0,0,0,2.50K,0.00K,0,0.03,25,35.794,-90.53,35.794,-90.53
13,36,13,46,LOUISIANA,2007,February,C,ST. MARTIN,CST-6,3,0,0,0,1.50M,0.00K,2,4.31,300,30.235,-91.865,30.279,-91.814
23,1934,23,1937,TEXAS,2007,April,C,VAL VERDE,CST-6,0,0,0,0,100.00K,0.00K,0,1,30,29.37,-100.8336,29.37,-100.8171
23,1412,23,1420,NEW MEXICO,2007,March,C,QUAY,MST-7,12,0,0,0,3.50M,,1,2.67,200,35.3427,-103.42,35.3799,-103.4078
23,1824,23,1827,NEW MEXICO,2007,March,C,ROOSEVELT,MST-7,0,0,0,0,0.00K,0.00K,0,0.57,70,34.142,-103.144,34.15,-103.146
23,1828,23,1830,NEW MEXICO,2007,March,C,ROOSEVELT,MST-7,0,0,0,0,0.00K,0.00K,0,0.18,50,33.983,-103.232,33.985,-103.234
20,1032,20,1036,MISSISSIPPI,2007,December,C,JONES,CST-6,2,0,0,0,450.00K,0.00K,2,1.91,150,31.6879,-89.2756,31.7085,-89.2538
13,708,13,710,TEXAS,2007,January,C,HAYS,CST-6,0,0,0,0,50.00K,0.00K,1,0.75,200,29.8734,-97.9307,29.8785,-97.9248
20,1010,20,1019,MISSISSIPPI,2007,December,C,COVINGTON,CST-6,0,0,0,0,700.00K,0.00K,1,7.16,500,31.6263,-89.5525,31.6814,-89.4493
20,1018,20,1019,MISSISSIPPI,2007,December,C,COVINGTON,CST-6,0,0,0,0,80.00K,0.00K,1,0.44,100,31.65,-89.45,31.6551,-89.4457
20,859,20,903,MISSISSIPPI,2007,December,C,COPIAH,CST-6,0,0,0,0,2.00K,0.00K,0,2.24,50,31.7746,-90.4487,31.7793,-90.411
26,1512,26,1517,LOUISIANA,2007,December,C,TERREBONNE,CST-6,0,0,0,0,25.00K,0.00K,0,0.2,25,29.53,-90.75,29.53,-90.75
28,1740,28,1750,TEXAS,2007,March,C,DONLEY,CST-6,0,0,0,0,,,0,1,100,34.7971,-101.062,34.8073,-101.0495
4,1921,4,1922,SOUTH DAKOTA,2007,May,C,HANSON,CST-6,0,0,0,0,0.00K,0.00K,0,0.2,50,43.72,-97.66,43.72,-97.656
21,1945,21,1955,TEXAS,2007,April,C,ARMSTRONG,CST-6,0,0,0,0,4.00K,0.00K,1,3.33,440,34.7511,-101.55,34.7911,-101.5175
21,1945,21,2000,TEXAS,2007,April,C,MOORE,CST-6,0,0,0,0,6.00K,0.00K,1,12.23,440,35.85,-101.8987,35.9622,-101.73
21,1939,21,1950,TEXAS,2007,April,C,SHERMAN,CST-6,0,0,0,0,0.00K,0.00K,0,7.3,1320,36.2258,-101.8289,36.3259,-101.788
21,2035,21,2037,TEXAS,2007,April,C,ARMSTRONG,CST-6,0,0,0,0,0.00K,0.00K,0,0.5,440,35.1698,-101.223,35.1726,-101.2148
4,1855,4,1858,SOUTH DAKOTA,2007,May,C,HANSON,CST-6,0,0,0,0,0.00K,0.00K,1,1,100,43.87,-97.4302,43.87,-97.4102
21,1959,21,2002,TEXAS,2007,April,C,MOORE,CST-6,0,0,0,0,8.00K,0.00K,1,2,704,35.9587,-101.8058,35.9791,-101.7805
21,2040,21,2045,TEXAS,2007,April,C,ARMSTRONG,CST-6,0,0,0,0,0.00K,0.00K,0,4.21,50,35.12,-101.1933,35.1809,-101.1903
21,2050,21,2110,TEXAS,2007,April,C,GRAY,CST-6,0,0,0,0,52.00K,0.00K,1,12.7,50,35.22,-100.9954,35.3933,-101.07
17,1730,17,1733,TEXAS,2007,April,C,TARRANT,CST-6,0,0,0,0,15.00K,0.00K,0,1.1,30,32.97,-97.3345,32.97,-97.3155
10,1630,10,1635,FLORIDA,2007,April,C,PALM BEACH,EST-5,0,0,0,0,10.00K,0.00K,0,0.62,75,26.52,-80.08,26.52,-80.07
11,1452,11,1500,SOUTH CAROLINA,2007,June,C,FAIRFIELD,EST-5,0,0,0,0,35.00K,0.00K,0,1.1,80,34.48,-81.125,34.47,-81.11
20,1305,20,1310,TEXAS,2007,June,C,HUDSPETH,MST-7,0,0,0,0,0.00K,0.00K,0,0.19,100,31.134,-105.2464,31.1313,-105.2464
3,1551,3,1552,LOUISIANA,2007,May,C,MOREHOUSE,CST-6,0,0,0,0,80.00K,0.00K,1,0.5,50,32.8413,-91.827,32.8464,-91.8209
25,1353,25,1403,ILLINOIS,2007,May,C,CLARK,CST-6,0,0,0,0,0.00K,0.00K,0,2.5,30,39.3723,-87.98,39.3811,-87.9461
3,1547,3,1549,LOUISIANA,2007,May,C,MOREHOUSE,CST-6,0,0,0,0,120.00K,0.00K,1,2,75,32.9449,-91.9516,32.9558,-91.9226
24,1720,24,1721,MISSOURI,2007,April,C,BARTON,CST-6,0,0,0,0,5.00K,0.00K,0,2.83,25,37.3796,-94.1257,37.4204,-94.1257
3,1618,3,1623,ARKANSAS,2007,May,C,ASHLEY,CST-6,0,0,0,0,500.00K,0.00K,1,5,400,33.2989,-91.8188,33.35,-91.7935
24,533,24,535,FLORIDA,2007,July,C,LEVY,EST-5,0,0,0,0,0.00K,,0,0.2,30,29.129,-83.0512,29.131,-83.0488
17,1950,17,1952,SOUTH DAKOTA,2007,June,C,WALWORTH,CST-6,0,0,0,0,0.00K,0.00K,0,0.1,10,45.4,-100.22,45.4,-100.22
2,1735,2,1737,MINNESOTA,2007,June,C,LYON,CST-6,0,0,0,0,0.00K,0.00K,0,0.5,100,44.3601,-95.62,44.3673,-95.62
17,1947,17,1953,SOUTH DAKOTA,2007,June,C,WALWORTH,CST-6,0,0,0,0,0.00K,0.00K,0,0.2,20,45.49,-99.73,45.49,-99.73
10,1318,10,1320,NORTH DAKOTA,2007,August,C,BENSON,CST-6,0,0,0,0,0.00K,0.00K,0,1,25,47.9734,-98.767,47.9868,-98.7587
10,1320,10,1321,NORTH DAKOTA,2007,August,C,RAMSEY,CST-6,0,0,0,0,0.00K,0.00K,0,0.5,25,47.9882,-98.7523,47.9933,-98.7447
25,1345,25,1346,FLORIDA,2007,July,C,HERNANDO,EST-5,0,0,0,0,,,0,0.2,30,28.4388,-82.45,28.4388,-82.45
10,1706,10,1709,SOUTH DAKOTA,2007,August,C,CORSON,MST-7,0,0,0,0,0.00K,0.00K,0,0.3,20,45.54,-100.81,45.54,-100.81
10,2025,10,2027,SOUTH DAKOTA,2007,August,C,WALWORTH,CST-6,0,0,0,0,0.00K,0.00K,0,0.1,10,45.26,-99.85,45.26,-99.85
30,1240,30,1242,MISSOURI,2007,June,C,POLK,CST-6,0,0,0,0,5.00K,0.00K,0,0.75,50,37.4596,-93.5758,37.4596,-93.5758
9,1515,9,1517,OKLAHOMA,2007,July,C,MUSKOGEE,CST-6,0,0,0,0,100.00K,0.00K,1,0.25,50,35.5,-95.2467,35.5,-95.2467
8,1602,8,1602,MISSOURI,2007,August,C,LEWIS,CST-6,0,0,0,0,0.00K,,0,0.1,10,39.9555,-91.67,39.9555,-91.67
